;Data;Sinal de Compra (MACD);Compra_MACD_1;Compra_MACD_2;Compra_MACD_3;Compra_MACD_5;Compra_MACD_7;Compra_MACD_9;Compra_MACD_14;Compra_MACD_21
351;2019-12-20;0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0
350;2019-12-23;1;1.0;1.0;2.0;2.0;2.0;2.0;3.0;3.0
349;2019-12-26;0;0.0;1.0;1.0;2.0;2.0;2.0;3.0;3.0
348;2019-12-27;0;0.0;0.0;1.0;2.0;2.0;2.0;3.0;3.0
347;2019-12-30;0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;3.0
346;2020-01-02;0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;3.0
345;2020-01-03;0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0
344;2020-01-06;0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0
343;2020-01-07;0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
342;2020-01-08;0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
341;2020-01-09;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0
340;2020-01-10;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0
339;2020-01-13;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0
338;2020-01-14;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
337;2020-01-15;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
336;2020-01-16;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
335;2020-01-17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
334;2020-01-20;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
333;2020-01-21;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
332;2020-01-22;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
331;2020-01-23;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
330;2020-01-24;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
329;2020-01-27;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
328;2020-01-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327;2020-01-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
326;2020-01-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
325;2020-01-31;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
324;2020-02-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;2020-02-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
322;2020-02-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
321;2020-02-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;2020-02-07;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;2020-02-10;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
318;2020-02-11;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
317;2020-02-12;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
316;2020-02-13;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
315;2020-02-14;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
314;2020-02-17;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
313;2020-02-18;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
312;2020-02-19;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
311;2020-02-20;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
310;2020-02-21;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
309;2020-02-26;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
308;2020-02-27;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
307;2020-02-28;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
306;2020-03-02;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
305;2020-03-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
304;2020-03-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
303;2020-03-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
302;2020-03-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
301;2020-03-09;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
300;2020-03-10;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
299;2020-03-11;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
298;2020-03-12;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
297;2020-03-13;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
296;2020-03-16;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
295;2020-03-17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
294;2020-03-18;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
293;2020-03-19;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
292;2020-03-20;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
291;2020-03-23;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
290;2020-03-24;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
289;2020-03-25;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
288;2020-03-26;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
287;2020-03-27;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
286;2020-03-30;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
285;2020-03-31;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
284;2020-04-01;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
283;2020-04-02;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
282;2020-04-03;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
281;2020-04-06;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
280;2020-04-07;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
279;2020-04-08;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
278;2020-04-09;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
277;2020-04-13;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
276;2020-04-14;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
275;2020-04-15;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
274;2020-04-16;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
273;2020-04-17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
272;2020-04-20;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
271;2020-04-22;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
270;2020-04-23;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
269;2020-04-24;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
268;2020-04-27;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
267;2020-04-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
266;2020-04-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
265;2020-04-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
264;2020-05-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
263;2020-05-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262;2020-05-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
261;2020-05-07;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260;2020-05-08;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;2020-05-11;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258;2020-05-12;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;2020-05-13;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;2020-05-14;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255;2020-05-15;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;2020-05-18;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253;2020-05-19;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;2020-05-20;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251;2020-05-21;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;2020-05-22;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
249;2020-05-25;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;2020-05-26;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
247;2020-05-27;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
246;2020-05-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
245;2020-05-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
244;2020-06-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
243;2020-06-02;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
242;2020-06-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
241;2020-06-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;2020-06-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239;2020-06-08;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
238;2020-06-09;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
237;2020-06-10;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;2020-06-12;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;2020-06-15;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
234;2020-06-16;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;2020-06-17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;2020-06-18;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;2020-06-19;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;2020-06-22;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;2020-06-23;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;2020-06-24;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;2020-06-25;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
226;2020-06-26;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;2020-06-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;2020-06-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;2020-07-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;2020-07-02;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;2020-07-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;2020-07-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;2020-07-07;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;2020-07-08;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
195;2020-08-10;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
194;2020-08-11;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
193;2020-08-12;1;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0
192;2020-08-13;0;0.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0
191;2020-08-14;0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;2.0
190;2020-08-17;0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;2.0
189;2020-08-18;0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0
188;2020-08-19;0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0
187;2020-08-20;0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0
186;2020-08-21;0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0
185;2020-08-24;0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0
184;2020-08-25;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0
183;2020-08-26;0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0
182;2020-08-27;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
181;2020-08-28;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
180;2020-08-31;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
179;2020-09-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
178;2020-09-02;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
177;2020-09-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
176;2020-09-04;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
175;2020-09-08;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0
174;2020-09-09;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0
173;2020-09-10;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0
172;2020-09-11;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
171;2020-09-14;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
170;2020-09-15;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
169;2020-09-16;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
168;2020-09-17;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
167;2020-09-18;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
166;2020-09-21;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
165;2020-09-22;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
164;2020-09-23;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
163;2020-09-24;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
162;2020-09-25;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
161;2020-09-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
160;2020-09-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
159;2020-09-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
158;2020-10-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
157;2020-10-02;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
156;2020-10-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
155;2020-10-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154;2020-10-07;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
153;2020-10-08;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
152;2020-10-09;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
151;2020-10-13;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
150;2020-10-14;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
149;2020-10-15;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
148;2020-10-16;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
147;2020-10-19;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
146;2020-10-20;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
145;2020-10-21;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
144;2020-10-22;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
143;2020-10-23;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
142;2020-10-26;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
141;2020-10-27;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
140;2020-10-28;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
139;2020-10-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
138;2020-10-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
137;2020-11-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
136;2020-11-04;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0
135;2020-11-05;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0
134;2020-11-06;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0
133;2020-11-09;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0
132;2020-11-10;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
131;2020-11-11;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
130;2020-11-12;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
129;2020-11-13;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
128;2020-11-16;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
127;2020-11-17;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
126;2020-11-18;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
125;2020-11-19;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
124;2020-11-20;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
123;2020-11-23;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
122;2020-11-24;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
121;2020-11-25;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
120;2020-11-26;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
119;2020-11-27;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
118;2020-11-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
117;2020-12-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
116;2020-12-02;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
115;2020-12-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114;2020-12-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;2020-12-07;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112;2020-12-08;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111;2020-12-09;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110;2020-12-10;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;2020-12-11;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;2020-12-14;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107;2020-12-15;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;2020-12-16;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105;2020-12-17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;2020-12-18;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103;2020-12-21;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;2020-12-22;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101;2020-12-23;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100;2020-12-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;2020-12-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98;2020-12-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97;2021-01-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96;2021-01-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;2021-01-06;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
94;2021-01-07;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
93;2021-01-08;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
92;2021-01-11;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
91;2021-01-12;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
90;2021-01-13;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
89;2021-01-14;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
88;2021-01-15;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
87;2021-01-18;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
86;2021-01-19;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
85;2021-01-20;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
84;2021-01-21;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
83;2021-01-22;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
82;2021-01-26;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
81;2021-01-27;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
80;2021-01-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
79;2021-01-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
78;2021-02-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
77;2021-02-02;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
76;2021-02-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
75;2021-02-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
74;2021-02-05;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
73;2021-02-08;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
72;2021-02-09;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
71;2021-02-10;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
70;2021-02-11;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
69;2021-02-12;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
68;2021-02-17;1;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0
67;2021-02-18;0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0
66;2021-02-19;0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;2.0
65;2021-02-22;0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0
64;2021-02-23;0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0
63;2021-02-24;0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0
62;2021-02-25;0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0
61;2021-02-26;0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0
60;2021-03-01;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0
59;2021-03-02;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
58;2021-03-03;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
57;2021-03-04;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
56;2021-03-05;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
55;2021-03-08;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
54;2021-03-09;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
53;2021-03-10;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
52;2021-03-11;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0
51;2021-03-12;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0
50;2021-03-15;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0
49;2021-03-16;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0
48;2021-03-17;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0
47;2021-03-18;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
46;2021-03-19;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
45;2021-03-22;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
44;2021-03-23;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
43;2021-03-24;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
42;2021-03-25;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
41;2021-03-26;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
40;2021-03-29;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
39;2021-03-30;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
38;2021-03-31;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
37;2021-04-01;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
36;2021-04-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
35;2021-04-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
34;2021-04-07;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
33;2021-04-08;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32;2021-04-09;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31;2021-04-12;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30;2021-04-13;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;2021-04-14;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;2021-04-15;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-04-16;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;2021-04-19;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2021-04-20;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2021-04-22;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;2021-04-23;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;2021-04-26;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;2021-04-27;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2021-04-28;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;2021-04-29;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;2021-04-30;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;2021-05-03;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;2021-05-04;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2021-05-05;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2021-05-06;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2021-05-07;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;2021-05-10;0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;2021-05-11;0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
10;2021-05-12;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
9;2021-05-13;0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
8;2021-05-14;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
7;2021-05-17;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
